sizing_method,market,instrument,session_date,setup,direction,first_candle_time,first_open,first_high,first_low,first_close,first_volume,gap_pct,signal_time,signal_close,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,atr_at_entry,quantity,equity_at_entry,risk_pct_budget,position_risk_amount,open_risk_before,portfolio_risk_limit,notional,open_notional_before,gross_exposure_limit,limiting_factor,sizing_note,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple,holding_candles,equity_after_exit
fractional_kelly,equity,ICICIBANK_NS,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00+05:30,1288.5,1301.400024,1288.5,1301.300049,0.0,0.4757,2026-04-10T09:25:00+05:30,1302.5,2026-04-10T09:30:00+05:30,1303.060609,1288.2423,1332.697227,2026-04-10T15:20:00+05:30,1321.335656,END_OF_DAY,5.271441,77,101161.92,2.0,1160.85,1668.73,6069.72,100335.67,155889.32,303485.76,per_trade_allocation,kelly_fraction=0.0816,1407.18,60.62,1346.56,1.3421,1.16,71,102765.94
fractional_kelly,equity,INFY_NS,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00+05:30,1317.0,1317.0,1302.699951,1306.900024,0.0,-1.0890,2026-04-10T09:20:00+05:30,1302.199951,2026-04-10T09:25:00+05:30,1301.939511,1317.2634,1271.291734,2026-04-10T15:20:00+05:30,1291.858296,END_OF_DAY,5.964312,77,101161.92,2.0,1200.23,0.0,6069.72,100249.34,0.0,303485.76,per_trade_allocation,kelly_fraction=0.0816,776.25,59.92,716.34,0.7146,0.5968,72,103482.28
fractional_kelly,equity,LT_NS,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00+05:30,3924.699951,3939.0,3923.699951,3936.5,0.0,0.8143,2026-04-10T09:30:00+05:30,3940.100098,2026-04-10T09:35:00+05:30,3940.987991,3923.915011,3975.133951,2026-04-10T15:20:00+05:30,3957.7083,END_OF_DAY,10.24285,11,101161.92,2.0,196.44,2829.58,6069.72,43350.87,256224.99,303485.76,gross_exposure,kelly_fraction=0.0816,183.92,26.07,157.86,0.3641,0.8036,70,103640.14
fractional_kelly,equity,TCS_NS,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00+05:30,2563.699951,2563.699951,2531.800049,2547.5,0.0,-1.2024,2026-04-10T09:30:00+05:30,2530.699951,2026-04-10T09:35:00+05:30,2530.793789,2564.212691,2463.955984,2026-04-10T15:20:00+05:30,2524.5048,END_OF_DAY,12.235683,1,101161.92,2.0,33.93,3026.02,6069.72,2530.79,299575.86,303485.76,gross_exposure,kelly_fraction=0.0816,6.29,1.52,4.77,0.1886,0.1406,70,103644.91
fractional_kelly,commodities,SIF,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00-04:00,76.235001,76.43,76.18,76.315002,298.0,0.3158,2026-04-10T09:20:00-04:00,76.440002,2026-04-10T09:25:00-04:00,76.480289,76.219754,77.001361,2026-04-10T09:40:00-04:00,76.20451,STOP_LOSS,0.241785,1355,103644.91,2.0,373.68,0.0,6218.69,103630.79,0.0,310934.73,per_trade_allocation,kelly_fraction=0.1423,-373.68,62.07,-435.75,-0.4205,-1.1661,4,103209.16
fractional_kelly,commodities,GCF,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00-04:00,4796.799805,4797.700195,4790.200195,4796.5,1389.0,-0.0750,2026-04-10T11:35:00-04:00,4784.799805,2026-04-10T11:40:00-04:00,4784.143078,4797.759165,4756.910904,2026-04-10T15:20:00-04:00,4792.558418,END_OF_DAY,9.128488,21,103209.16,2.0,306.09,0.0,6192.55,100467.0,0.0,309627.48,per_trade_allocation,kelly_fraction=0.1180,-176.72,60.33,-237.06,-0.236,-0.7745,45,102972.1
fractional_kelly,commodities,SIF,2026-04-13,OPEN_EQUALS_HIGH,SHORT,2026-04-13T09:15:00-04:00,74.120003,74.175003,74.019997,74.135002,200.0,-3.1681,2026-04-13T10:50:00-04:00,74.014999,2026-04-13T10:55:00-04:00,73.9852,74.134827,73.685947,2026-04-13T10:55:00-04:00,74.149654,STOP_LOSS,0.279286,1391,102972.1,2.0,228.76,0.0,6178.33,102913.41,0.0,308916.3,per_trade_allocation,kelly_fraction=0.1018,-228.76,61.82,-290.57,-0.2823,-1.2702,1,102681.53
fractional_kelly,commodities,GCF,2026-04-14,OPEN_EQUALS_LOW,LONG,2026-04-14T09:15:00-04:00,4804.5,4810.299805,4803.299805,4809.799805,1210.0,0.8395,2026-04-14T09:20:00-04:00,4814.299805,2026-04-14T09:25:00-04:00,4815.163035,4803.5391,4838.410906,2026-04-14T09:30:00-04:00,4802.578392,STOP_LOSS,7.271345,21,102681.53,1.9426,264.28,0.0,6160.89,101118.42,0.0,308044.59,per_trade_allocation,kelly_fraction=0.0777,-264.28,60.59,-324.87,-0.3213,-1.2293,2,102356.66
fractional_kelly,commodities,CLF,2026-04-14,OPEN_EQUALS_HIGH,SHORT,2026-04-14T09:15:00-04:00,96.080002,96.129997,95.330002,95.529999,2368.0,-1.6179,2026-04-14T09:40:00-04:00,95.209999,2026-04-14T09:45:00-04:00,95.200957,96.099218,93.404436,2026-04-14T10:05:00-04:00,93.423117,TARGET,0.420714,1075,102356.66,1.3834,986.29,0.0,6141.4,102341.03,0.0,307069.98,per_trade_allocation,kelly_fraction=0.0553,1911.18,60.83,1850.35,1.808,1.8761,5,104207.01
fractional_kelly,commodities,SIF,2026-04-14,OPEN_EQUALS_LOW,LONG,2026-04-14T09:15:00-04:00,78.014999,78.269997,77.964996,78.224998,614.0,3.1058,2026-04-14T09:45:00-04:00,78.385002,2026-04-14T09:50:00-04:00,78.390675,77.999396,79.173232,2026-04-14T10:25:00-04:00,79.157398,TARGET,0.269999,1305,102356.66,1.3834,530.98,986.29,6141.4,102299.83,102341.03,307069.98,per_trade_allocation,kelly_fraction=0.0553,1000.57,61.68,938.89,0.9178,1.7682,8,105145.9
fractional_kelly,equity,INFY_NS,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,1302.599976,1314.0,1302.099976,1313.400024,0.0,2.0447,2026-04-15T09:20:00+05:30,1320.5,2026-04-15T09:25:00+05:30,1320.264,1302.339456,1356.113089,2026-04-15T11:35:00+05:30,1302.078988,STOP_LOSS,5.878584,79,105145.9,2.0,1436.62,0.0,6308.75,104300.86,0.0,315437.7,per_trade_allocation,kelly_fraction=0.1080,-1436.62,62.15,-1498.77,-1.437,-1.0433,27,103647.13
fractional_kelly,derivatives,CNXFMCG,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,48004.851562,48349.800781,48004.851562,48268.199219,0.0,0.9678,2026-04-15T11:40:00+05:30,48410.300781,2026-04-15T11:45:00+05:30,48420.1821,47995.250592,49270.045116,2026-04-15T15:20:00+05:30,48286.489208,END_OF_DAY,47.464565,2,103647.13,2.0,869.06,1623.42,6218.83,96840.36,206937.98,310941.39,per_trade_allocation,kelly_fraction=0.0899,-267.39,58.02,-325.41,-0.336,-0.3744,44,103321.72
fractional_kelly,equity,ITC_NS,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,301.100006,302.700012,300.799988,302.399994,0.0,0.7698,2026-04-15T09:50:00+05:30,302.799988,2026-04-15T09:55:00+05:30,302.860548,301.039786,306.502071,2026-04-15T15:20:00+05:30,302.039586,END_OF_DAY,0.842854,347,105145.9,2.0,652.7,2407.34,6308.75,105092.61,206146.23,315437.7,per_trade_allocation,kelly_fraction=0.1080,-284.87,62.97,-347.84,-0.331,-0.5329,66,102973.88
fractional_kelly,equity,LT_NS,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,4036.600098,4067.0,4036.600098,4052.899902,0.0,2.0890,2026-04-15T09:40:00+05:30,4071.5,2026-04-15T09:45:00+05:30,4073.8146,4035.792778,4149.858245,2026-04-15T15:20:00+05:30,4074.584822,END_OF_DAY,16.064261,25,105145.9,2.0,970.72,1436.62,6308.75,101845.37,104300.86,315437.7,per_trade_allocation,kelly_fraction=0.1080,19.26,61.11,-41.86,-0.0411,-0.0431,68,102932.02
fractional_kelly,commodities,CLF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,91.43,91.440002,91.129997,91.309998,1343.0,-0.2944,2026-04-15T09:25:00-04:00,90.959999,2026-04-15T09:30:00-04:00,90.921814,91.448286,89.868871,2026-04-15T09:55:00-04:00,91.466576,STOP_LOSS,0.417858,1132,102932.02,1.7777,616.67,0.0,6175.92,102923.49,0.0,308796.06,per_trade_allocation,kelly_fraction=0.0711,-616.67,61.94,-678.61,-0.6593,-1.1004,6,102253.41
fractional_kelly,commodities,NGF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,2.607,2.607,2.594,2.595,664.0,0.1922,2026-04-15T09:25:00-04:00,2.593,2026-04-15T09:30:00-04:00,2.592481,2.607522,2.562401,2026-04-15T10:35:00-04:00,2.608043,STOP_LOSS,0.009714,39704,102932.02,1.7777,617.86,616.67,6175.92,102931.87,102923.49,308796.06,per_trade_allocation,kelly_fraction=0.0711,-617.86,61.94,-679.81,-0.6604,-1.1003,14,101573.6
fractional_kelly,commodities,SIF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,79.434998,79.464996,79.285004,79.330002,218.0,-0.0189,2026-04-15T11:25:00-04:00,79.199997,2026-04-15T11:30:00-04:00,79.254143,79.450885,78.860659,2026-04-15T11:35:00-04:00,79.466775,STOP_LOSS,0.238571,1281,101573.6,0.9492,272.38,0.0,6094.42,101524.56,0.0,304720.8,per_trade_allocation,kelly_fraction=0.0380,-272.38,61.0,-333.38,-0.3284,-1.2239,2,101240.22
fractional_kelly,equity,ITC_NS,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,303.399994,303.399994,302.100006,303.100006,0.0,0.4303,2026-04-16T09:55:00+05:30,302.0,2026-04-16T10:00:00+05:30,302.039586,303.460674,299.197411,2026-04-16T11:10:00+05:30,303.521366,STOP_LOSS,0.539291,257,101240.22,0.5149,380.82,1301.29,6074.41,77624.17,225987.19,303720.66,gross_exposure,kelly_fraction=0.0206,-380.82,46.69,-427.51,-0.5507,-1.1226,15,100812.71
fractional_kelly,derivatives,NSEI,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,24380.25,24390.550781,24337.699219,24390.550781,0.0,0.6384,2026-04-16T09:35:00+05:30,24326.800781,2026-04-16T09:40:00+05:30,24321.38475,24385.12605,24193.90215,2026-04-16T12:00:00+05:30,24198.74093,TARGET,35.914621,4,101240.22,0.5149,274.47,0.0,6074.41,97285.54,0.0,303720.66,per_trade_allocation,kelly_fraction=0.0206,490.58,58.22,432.35,0.4444,1.5752,29,101245.06
fractional_kelly,equity,BHARTIARTL_NS,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,1864.300049,1864.300049,1853.099976,1854.199951,0.0,0.5501,2026-04-16T09:35:00+05:30,1853.0,2026-04-16T09:40:00+05:30,1852.729356,1864.672909,1828.842249,2026-04-16T13:05:00+05:30,1829.208018,TARGET,3.700003,42,101240.22,0.5149,517.29,274.47,6074.41,77814.63,97285.54,303720.66,risk_budget,kelly_fraction=0.0206,987.9,46.39,941.5,1.2099,1.8201,42,102186.56
fractional_kelly,equity,KOTAKBANK_NS,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,383.950012,383.950012,381.700012,382.75,0.0,0.3004,2026-04-16T11:55:00+05:30,381.649994,2026-04-16T12:00:00+05:30,381.573664,384.026802,376.667387,2026-04-16T15:20:00+05:30,378.475674,END_OF_DAY,0.760718,256,101245.06,0.641,647.67,1026.82,6074.7,97682.86,128701.65,303735.18,risk_budget,kelly_fraction=0.0256,793.09,58.37,734.71,0.7521,1.1344,41,102921.27
fractional_kelly,equity,RELIANCE_NS,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,1352.0,1352.0,1340.0,1342.599976,0.0,0.6027,2026-04-16T09:35:00+05:30,1339.400024,2026-04-16T09:40:00+05:30,1339.132144,1352.2704,1312.855633,2026-04-16T15:20:00+05:30,1345.869096,END_OF_DAY,3.485718,38,101240.22,0.5149,509.53,791.76,6074.41,50887.02,175100.17,303720.66,risk_budget,kelly_fraction=0.0206,-256.0,30.61,-286.61,-0.5632,-0.5625,69,102634.66
fractional_kelly,commodities,CLF,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00-04:00,89.349998,89.349998,89.089996,89.160004,1443.0,-1.6835,2026-04-16T09:20:00-04:00,88.980003,2026-04-16T09:25:00-04:00,88.942207,89.367868,88.090884,2026-04-16T09:35:00-04:00,89.385742,STOP_LOSS,0.214287,1153,102634.66,1.3403,511.4,0.0,6158.08,102550.36,0.0,307903.98,per_trade_allocation,kelly_fraction=0.0536,-511.4,61.68,-573.08,-0.5588,-1.1206,3,102061.58
fractional_kelly,commodities,SIF,2026-04-16,OPEN_EQUALS_LOW,LONG,2026-04-16T09:15:00-04:00,79.514999,79.625,79.504997,79.550003,173.0,-0.0126,2026-04-16T09:20:00-04:00,79.654999,2026-04-16T09:25:00-04:00,79.685932,79.499096,80.059604,2026-04-16T09:45:00-04:00,79.483197,STOP_LOSS,0.197857,1287,102634.66,1.3403,260.92,511.4,6158.08,102555.79,102550.36,307903.98,per_trade_allocation,kelly_fraction=0.0536,-260.92,61.46,-322.38,-0.3143,-1.2355,5,101739.2
fractional_kelly,derivatives,CNXFMCG,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00+05:30,48400.550781,48855.101562,48392.800781,48791.300781,0.0,-0.0649,2026-04-17T09:20:00+05:30,48895.101562,2026-04-17T09:25:00+05:30,48902.52855,48390.870671,49925.844308,2026-04-17T15:20:00+05:30,49655.266179,END_OF_DAY,94.046596,1,101739.2,0.5956,521.34,0.0,6104.35,48902.53,0.0,305217.6,risk_budget,kelly_fraction=0.0238,752.74,29.57,723.17,1.4788,1.3871,72,102462.37
fractional_kelly,equity,KOTAKBANK_NS,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00+05:30,376.75,379.549988,376.75,378.549988,0.0,-0.4360,2026-04-17T09:20:00+05:30,379.850006,2026-04-17T09:25:00+05:30,379.82595,376.67465,386.12855,2026-04-17T15:20:00+05:30,383.373322,END_OF_DAY,1.003573,187,101739.2,0.5956,603.38,521.34,6104.35,71027.45,48902.53,305217.6,risk_budget,kelly_fraction=0.0238,663.36,42.82,620.54,0.8737,1.0284,72,103082.91
fractional_kelly,equity,RELIANCE_NS,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00+05:30,1341.400024,1351.5,1341.400024,1346.0,0.0,-0.3121,2026-04-17T11:00:00+05:30,1351.900024,2026-04-17T11:05:00+05:30,1351.970291,1341.131744,1373.647385,2026-04-17T15:20:00+05:30,1365.126944,END_OF_DAY,1.414315,54,101739.2,0.5956,599.77,1124.72,6104.35,73006.4,119929.98,305217.6,risk_budget,kelly_fraction=0.0238,710.46,44.02,666.44,0.9129,1.1112,52,103749.35
fractional_kelly,commodities,NGF,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00-04:00,2.644,2.648,2.642,2.646,808.0,-0.8252,2026-04-17T09:40:00-04:00,2.652,2026-04-17T09:45:00-04:00,2.65153,2.643471,2.667648,2026-04-17T09:45:00-04:00,2.667115,TARGET,0.014714,39128,103749.35,1.5903,336.02,1919.94,6224.96,103749.07,206241.83,311248.05,per_trade_allocation,kelly_fraction=0.0636,609.79,62.43,547.35,0.5276,1.6289,1,104296.7
fractional_kelly,commodities,GCF,2026-04-17,OPEN_EQUALS_HIGH,SHORT,2026-04-17T09:15:00-04:00,4906.299805,4906.700195,4884.799805,4886.600098,2937.0,1.9279,2026-04-17T09:20:00-04:00,4883.600098,2026-04-17T09:25:00-04:00,4882.323145,4907.281065,4832.407305,2026-04-17T10:00:00-04:00,4908.262521,STOP_LOSS,13.064383,21,103749.35,1.5903,544.73,0.0,6224.96,102528.79,0.0,311248.05,per_trade_allocation,kelly_fraction=0.0636,-544.73,61.68,-606.41,-0.5915,-1.1132,8,103690.29
fractional_kelly,commodities,CLF,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00-04:00,81.059998,81.800003,81.059998,81.32,6474.0,-10.3219,2026-04-17T09:25:00-04:00,82.099998,2026-04-17T09:30:00-04:00,82.116418,81.043786,84.261684,2026-04-17T10:15:00-04:00,81.027577,STOP_LOSS,1.082144,1263,103749.35,1.5903,1375.21,544.73,6224.96,103713.04,102528.79,311248.05,per_trade_allocation,kelly_fraction=0.0636,-1375.21,61.82,-1437.02,-1.3856,-1.0449,10,102253.27
fractional_kelly,commodities,SIF,2026-04-17,OPEN_EQUALS_HIGH,SHORT,2026-04-17T09:15:00-04:00,82.150002,82.154999,81.720001,81.830002,1024.0,4.3241,2026-04-17T13:20:00-04:00,81.574997,2026-04-17T13:25:00-04:00,81.588682,82.166432,80.433184,2026-04-17T14:25:00-04:00,82.182865,STOP_LOSS,0.208213,1253,102253.27,1.365,744.51,0.0,6135.2,102230.62,0.0,306759.81,per_trade_allocation,kelly_fraction=0.0546,-744.51,61.56,-806.07,-0.7885,-1.0827,13,101447.2
fractional_kelly,equity,BHARTIARTL_NS,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00+05:30,1864.0,1864.0,1853.099976,1855.0,0.0,0.7186,2026-04-20T09:20:00+05:30,1849.900024,2026-04-20T09:25:00+05:30,1849.330011,1864.3728,1819.244434,2026-04-20T15:20:00+05:30,1840.8681,END_OF_DAY,4.864267,54,101447.2,1.054,832.45,0.0,6086.83,99863.82,0.0,304341.6,per_trade_allocation,kelly_fraction=0.0422,456.94,59.78,397.16,0.3977,0.4771,13,101844.36
fractional_kelly,equity,INFY_NS,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00+05:30,1324.800049,1324.800049,1313.800049,1315.699951,0.0,0.3636,2026-04-20T09:20:00+05:30,1313.300049,2026-04-20T09:25:00+05:30,1312.937311,1325.065009,1288.681916,2026-04-20T15:20:00+05:30,1310.162004,END_OF_DAY,3.149998,77,101447.2,1.054,954.24,832.45,6086.83,101096.17,99863.82,304341.6,per_trade_allocation,kelly_fraction=0.0422,213.7,60.59,153.11,0.1514,0.1604,13,101997.47
fractional_kelly,equity,ITC_NS,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00+05:30,307.200012,307.399994,305.5,305.850006,0.0,0.1304,2026-04-20T15:05:00+05:30,305.350006,2026-04-20T15:10:00+05:30,305.288936,307.261452,301.343904,2026-04-20T15:20:00+05:30,304.660926,END_OF_DAY,0.671426,332,101447.2,1.054,675.28,1786.69,6086.83,101355.93,200959.99,304341.6,per_trade_allocation,kelly_fraction=0.0422,208.5,60.75,147.75,0.1458,0.2188,3,102145.22
fractional_kelly,equity,KOTAKBANK_NS,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00+05:30,382.899994,382.950012,380.25,381.850006,0.0,-0.1434,2026-04-20T15:05:00+05:30,379.399994,2026-04-20T15:10:00+05:30,379.374122,382.976574,372.169219,2026-04-20T15:20:00+05:30,378.975774,END_OF_DAY,1.45714,5,101447.2,1.054,18.4,2461.97,6086.83,1896.87,302315.92,304341.6,gross_exposure,kelly_fraction=0.0422,1.99,1.14,0.85,0.045,0.0464,3,102146.07
fractional_kelly,commodities,NGF,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00-04:00,2.694,2.694,2.686,2.691,967.0,0.6350,2026-04-20T09:30:00-04:00,2.678,2026-04-20T09:35:00-04:00,2.677464,2.694539,2.643316,2026-04-20T10:00:00-04:00,2.695078,STOP_LOSS,0.012071,38150,102146.07,1.3555,671.95,305.28,6128.76,102145.25,102141.53,306438.21,per_trade_allocation,kelly_fraction=0.0542,-671.95,61.49,-733.44,-0.718,-1.0915,6,101412.63
fractional_kelly,commodities,SIF,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00-04:00,80.139999,80.195,80.050003,80.18,225.0,-1.4692,2026-04-20T10:15:00-04:00,80.029999,2026-04-20T10:20:00-04:00,80.028989,80.156027,79.774913,2026-04-20T10:20:00-04:00,80.172059,STOP_LOSS,0.211071,1267,101412.63,1.0343,181.27,305.28,6084.76,101396.73,102141.53,304237.89,per_trade_allocation,kelly_fraction=0.0414,-181.27,60.89,-242.16,-0.2388,-1.3359,1,101170.47
fractional_kelly,commodities,HGF,2026-04-20,OPEN_EQUALS_LOW,LONG,2026-04-20T09:15:00-04:00,6.0515,6.059,6.0515,6.0575,186.0,-0.6159,2026-04-20T09:25:00-04:00,6.065,2026-04-20T09:30:00-04:00,6.067213,6.05029,6.10106,2026-04-20T10:50:00-04:00,6.049079,STOP_LOSS,0.007321,16835,102146.07,1.3555,305.28,0.0,6128.76,102141.53,0.0,306438.21,per_trade_allocation,kelly_fraction=0.0542,-305.28,61.19,-366.47,-0.3588,-1.2004,17,100804.0
fractional_kelly,equity,ITC_NS,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,304.850006,305.700012,304.649994,305.700012,0.0,0.0821,2026-04-21T09:20:00+05:30,305.799988,2026-04-21T09:25:00+05:30,305.761152,304.789036,307.705384,2026-04-21T09:50:00+05:30,304.728078,STOP_LOSS,0.589284,313,100804.0,0.3215,323.35,323.89,6048.24,95703.24,41694.14,302412.0,risk_budget,kelly_fraction=0.0129,-323.35,57.32,-380.68,-0.3978,-1.1773,6,100423.32
fractional_kelly,equity,HDFCBANK_NS,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,795.900024,800.349976,795.5,800.0,0.0,0.0943,2026-04-21T09:20:00+05:30,801.549988,2026-04-21T09:25:00+05:30,801.810354,795.740844,813.949374,2026-04-21T12:05:00+05:30,795.581696,STOP_LOSS,2.007137,52,100804.0,0.3215,323.89,0.0,6048.24,41694.14,0.0,302412.0,risk_budget,kelly_fraction=0.0129,-323.89,24.92,-348.81,-0.8366,-1.0769,33,100074.51
fractional_kelly,derivatives,NSEI,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,24374.550781,24469.650391,24357.150391,24468.849609,0.0,0.2218,2026-04-21T09:35:00+05:30,24469.900391,2026-04-21T09:40:00+05:30,24474.593159,24369.675871,24684.427734,2026-04-21T15:20:00+05:30,24573.135171,END_OF_DAY,29.785575,2,100804.0,0.3215,219.58,965.31,6048.24,48949.19,165220.44,302412.0,risk_budget,kelly_fraction=0.0129,197.08,29.43,167.66,0.3425,0.7635,69,100242.17
fractional_kelly,equity,BHARTIARTL_NS,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,1834.400024,1852.300049,1834.400024,1851.699951,0.0,-0.3314,2026-04-21T09:30:00+05:30,1853.699951,2026-04-21T09:35:00+05:30,1854.8709,1834.033144,1896.546411,2026-04-21T15:20:00+05:30,1853.729156,END_OF_DAY,4.750017,15,100804.0,0.3215,318.07,647.24,6048.24,27823.06,137397.38,302412.0,risk_budget,kelly_fraction=0.0129,-17.13,16.69,-33.81,-0.1215,-0.1063,70,100208.36
